Data_ID	Sequence_Name	RNA_Size	ORF_Size	Ficket_Score	Hexamer_Score	Coding_Probability	Coding_Label
4700	TCONS_00235513 	1988	216	0.8489	-0.0206540186517	0.033847923049563	no
4701	TCONS_00235514 	697	81	0.8122	-0.343831668726	0.000927854524038	no
4702	TCONS_00235515 	3559	186	0.7007	-0.212685453442	0.004051138246575	no
4703	TCONS_00235516 	2574	306	0.5615	0.0140955220409	0.043624250203495	no
4704	TCONS_00235517 	2530	177	0.7387	-0.684376816222	0.000196540086341	no
4705	TCONS_00235518 	1284	225	0.6993	0.00109885898648	0.028255457387105	no
4706	TCONS_00235519 	742	198	0.4421	-0.223211123311	0.002269513657751	no
4707	TCONS_00235520 	943	168	0.7874	-0.348689029189	0.002095180736668	no
4708	TCONS_00235521 	1358	312	0.6531	-0.0486159584754	0.044146950620927	no
4709	TCONS_00235522 	831	81	0.9072	-0.441220139487	0.000652295402335	no
4710	TCONS_00235523 	958	183	0.6021	0.059253672513	0.019966388756518	no
4711	TCONS_00235524 	625	48	0.5707	-0.57593436525	6.60E-05	no
4712	TCONS_00235525 	379	60	1.0234	-0.414769508365	0.000916320666339	no
4713	TCONS_00235526 	2578	258	0.653	-0.00495015041699	0.030918288657825	no
4714	TCONS_00222649 	1412	342	0.8668	-0.28785881803	0.025034139170131	no
4715	TCONS_00222748 	4378	282	0.5387	-0.253674364401	0.004985975151817	no
4716	TCONS_00235527 	737	258	0.4528	-0.472482278374	0.000867442241409	no
4717	TCONS_00222772 	1881	381	0.5097	-0.0913567049253	0.043372887839512	no
4718	TCONS_00222774 	3174	303	0.4432	-0.270478525982	0.004465127932733	no
4719	TCONS_00235528 	1702	147	0.7549	-0.449713045788	0.000739890487692	no
4720	TCONS_00235529 	6448	270	0.5096	-0.276357490957	0.003040311255028	no
4721	TCONS_00235530 	748	168	1.2131	-0.18042174683	0.023993812661818	no
4722	TCONS_00235531 	700	75	1.0065	-0.215557345959	0.003723526059917	no
4723	TCONS_00222778 	1913	183	0.9004	0.0383609770804	0.041003836611786	no
4724	TCONS_00235532 	1891	276	0.6159	-0.216980088756	0.00879132015268	no
4725	TCONS_00235533 	963	99	0.6311	-0.319095315851	0.000739397611789	no
4726	TCONS_00235534 	3019	186	0.4231	-0.321877256291	0.000853723463787	no
4727	TCONS_00235535 	2977	216	0.7696	-0.115799534252	0.013535060340256	no
4728	TCONS_00235536 	5389	414	0.4503	-0.106662604936	0.037779303451507	no
4729	TCONS_00235537 	2067	237	0.8518	-0.12539441019	0.021633817575725	no
4730	TCONS_00235538 	2713	249	0.5372	-0.0826532117793	0.011804826404802	no
4731	TCONS_00235539 	2724	108	0.6642	-0.291387798912	0.000975466150433	no
4732	TCONS_00235540 	1378	102	0.8695	-0.525905382517	0.000402219760229	no
4733	TCONS_00235541 	2280	192	0.9754	0.0273918387651	0.051466953118517	no
4734	TCONS_00235542 	5053	243	0.6795	-0.459526522001	0.001259839758761	no
4735	TCONS_00235543 	4191	225	0.8293	0.184173579883	0.10937706232	no
4736	TCONS_00235544 	7526	216	0.841	-0.310827316337	0.003581525348004	no
4737	TCONS_00235545 	4840	246	0.7391	-0.222937210852	0.007533654023542	no
4738	TCONS_00235546 	1089	168	0.9155	-0.215576508801	0.00743915995683	no
4739	TCONS_00235547 	4106	297	0.657	-0.297138802027	0.006478827288248	no
4740	TCONS_00235548 	4232	297	0.8592	-0.262268218408	0.015144873457534	no
4741	TCONS_00235549 	1712	138	0.9908	-0.258205885256	0.004963946167192	no
4742	TCONS_00235550 	1867	150	0.62	-0.327791105414	0.001107305583702	no
4743	TCONS_00235551 	2212	231	0.7132	-0.165357405127	0.010104397293328	no
4744	TCONS_00235552 	1802	135	0.9819	-0.113748761055	0.011977562083511	no
4745	TCONS_00235553 	1118	201	0.93	0.0256526692373	0.052141503647981	no
4746	TCONS_00235554 	4784	318	0.6104	-0.24236319268	0.009645233312341	no
4747	TCONS_00235555 	2172	207	1.0835	0.0735778795112	0.10903290067871	no
4748	TCONS_00235556 	1042	108	0.9205	0.0814049293076	0.02757553336464	no
4749	TCONS_00235557 	1183	207	0.7528	-0.345270652653	0.002885761376205	no
4750	TCONS_00235558 	3363	312	0.4618	-0.245538094973	0.006071589936838	no
4751	TCONS_00235559 	2027	168	0.5555	-0.389751190893	0.000722863914498	no
4752	TCONS_00235560 	1481	144	0.9238	-0.442006522805	0.001297876799036	no
4753	TCONS_00235561 	899	189	0.5619	-0.14366142759	0.005010846306042	no
4754	TCONS_00235562 	2504	192	0.4869	-0.455434012754	0.000475696819297	no
4755	TCONS_00235563 	963	147	0.8079	-0.277376004897	0.002845896142253	no
4756	TCONS_00222795 	1295	396	0.5586	-0.399264174789	0.008366445646082	no
4757	TCONS_00235564 	1447	183	0.9104	-0.079176252198	0.020461417674617	no
4758	TCONS_00235565 	1072	186	0.4132	-0.182599335605	0.002332777453864	no
4759	TCONS_00235566 	1532	141	0.8181	-0.278234834822	0.002645968174496	no
4760	TCONS_00235567 	1126	183	0.4934	-0.193756399989	0.002689375054546	no
4761	TCONS_00235568 	1875	159	0.8172	-0.236358925507	0.004132922291382	no
4762	TCONS_00235569 	740	252	0.7488	-0.222413074292	0.010633459797267	no
4763	TCONS_00235570 	2406	144	0.7508	-0.203169157615	0.003441028844761	no
4764	TCONS_00235571 	1340	183	0.5323	-0.274156898126	0.001765832884558	no
4765	TCONS_00235572 	13070	210	1.213	0.0374024478641	0.071631287543359	no
4766	TCONS_00235573 	1209	90	0.8272	-0.19726070167	0.002730235409891	no
4767	TCONS_00235574 	1053	150	0.8279	-0.416421541736	0.001245143126237	no
4768	TCONS_00235575 	828	114	0.9481	-0.155998964413	0.006924583515542	no
4769	TCONS_00235576 	808	75	0.62	-0.493660038048	0.000175721499825	no
4770	TCONS_00235577 	3203	189	0.4622	-0.379934335624	0.000672218390913	no
4771	TCONS_00235578 	956	114	1.0572	-0.319673957443	0.003297231511854	no
4772	TCONS_00235579 	1524	207	0.6347	-0.51509009992	0.000637021277278	no
4773	TCONS_00235580 	1067	240	0.5112	-0.271733940618	0.003157473078693	no
4774	TCONS_00235581 	725	147	0.5409	-0.0296989242917	0.006379901197485	no
4775	TCONS_00235582 	1814	216	0.48	-0.0996596194697	0.006550934450507	no
4776	TCONS_00232672 	522	99	0.7955	-0.198206171097	0.002822074573932	no
4777	TCONS_00235583 	1396	141	0.4626	-0.233416823367	0.001175522457998	no
4778	TCONS_00235584 	361	102	0.5975	-0.459656004523	0.000281932265091	no
4779	TCONS_00235585 	2532	420	0.4511	-0.363233701357	0.009097438580699	no
4780	TCONS_00235586 	2152	168	0.5703	-0.436726214618	0.000551230814277	no
4781	TCONS_00232820 	1351	120	0.4588	-0.0283023505569	0.003586944469342	no
4782	TCONS_00235587 	4101	207	0.538	-0.173507093226	0.00382225741766	no
4783	TCONS_00235588 	1744	189	0.609	-0.494994100258	0.000545041130806	no
4784	TCONS_00235589 	586	138	0.9002	-0.237485818048	0.004586383452306	no
4785	TCONS_00235590 	5841	276	0.9529	-0.124746197599	0.035667677506158	no
4786	TCONS_00235591 	709	102	0.7513	-0.325861938632	0.001081751835825	no
4787	TCONS_00235592 	2524	363	0.488	-0.411231164512	0.004040385757393	no
4788	TCONS_00232841 	6198	288	0.7569	-0.143837068659	0.019246415094558	no
4789	TCONS_00232897 	316	90	0.6924	-0.304894111875	0.000928889922076	no
4790	TCONS_00232900 	7767	300	0.7236	-0.489755901877	0.0018604739074	no
4791	TCONS_00232901 	674	81	1.0006	-0.523462169548	0.000513181245046	no
4792	TCONS_00232902 	3481	198	0.9197	-0.400658272167	0.002669435946179	no
4793	TCONS_00235593 	3058	192	0.4783	-0.198949682629	0.002429861229068	no
4794	TCONS_00235594 	1575	234	0.8256	-0.258957512596	0.008339723774058	no
4795	TCONS_00235595 	2125	138	0.6223	-0.440714416412	0.000457870041029	no
4796	TCONS_00235596 	1887	252	0.537	-0.253781975972	0.00417157872422	no
4797	TCONS_00235597 	3200	150	0.7354	-0.280028986565	0.002009761739321	no
4798	TCONS_00232903 	10292	243	0.4768	-0.25889840772	0.001822264473557	no
4799	TCONS_00235598 	518	114	0.7073	-0.59747743975	0.00018072976897	no
4800	TCONS_00235599 	1510	180	0.5397	-0.25943941716	0.001908169695778	no
4801	TCONS_00235600 	666	84	0.7662	-0.269300059703	0.001358752423832	no
4802	TCONS_00232910 	1551	129	1.0567	-0.04697179977	0.022174447825724	no
4803	TCONS_00223090 	3595	297	0.6417	-0.440092761476	0.002488442559902	no
4804	TCONS_00235601 	1561	111	0.671	-0.456696791803	0.000371107624709	no
4805	TCONS_00235602 	691	48	0.7	-0.507048893891	0.000155565354527	no
4806	TCONS_00223093 	583	204	0.5404	-0.210772983992	0.00361004957595	no
4807	TCONS_00223094 	445	204	0.5404	-0.210772983992	0.003640315259152	no
4808	TCONS_00235603 	1977	120	0.6935	-0.175298638872	0.002737441775706	no
4809	TCONS_00235604 	446	120	0.8738	-0.0396642333102	0.012830494328534	no
4810	TCONS_00235605 	1100	102	0.6739	-0.434532234688	0.000404477774658	no
4811	TCONS_00235606 	1043	222	0.8293	0.104703188278	0.078484949943043	no
4812	TCONS_00223200 	16153	393	0.5025	-0.328298195028	0.004418926033047	no
4813	TCONS_00223201 	8305	261	0.5124	0.0569841465806	0.022028542104508	no
4814	TCONS_00223202 	568	96	0.6543	-0.224937309001	0.001467363423295	no
4815	TCONS_00235608 	1009	300	0.6477	-0.268943047124	0.009421501788509	no
4816	TCONS_00235609 	1019	195	0.752	-0.115252610368	0.011558706612522	no
4817	TCONS_00235610 	968	153	0.5901	-0.244293728345	0.001906926206683	no
4818	TCONS_00235611 	2143	258	0.6752	-0.143191808015	0.013904089966001	no
4819	TCONS_00235612 	6890	258	0.3853	-0.202922110862	0.002857291889267	no
4820	TCONS_00235613 	1672	171	0.9235	-0.182466532606	0.009445263833012	no
4821	TCONS_00235614 	1130	168	0.9746	-0.0928805165839	0.019835706995072	no
4822	TCONS_00235615 	2369	222	0.5122	-0.209065658897	0.003641974661632	no
4823	TCONS_00235616 	773	264	0.9671	-0.00393351469054	0.093051331603839	no
4824	TCONS_00235617 	1296	87	0.6847	-0.500714344266	0.000227162839899	no
4825	TCONS_00235618 	917	219	0.7556	-0.195584683327	0.008994615777281	no
4826	TCONS_00235619 	2184	405	0.79	-0.0639823249456	0.14294168033492	no
4827	TCONS_00235620 	1665	150	0.962	-0.0378929288139	0.021798656283237	no
4828	TCONS_00235621 	2031	231	0.8785	-0.249548652405	0.009852365959715	no
4829	TCONS_00235622 	1608	258	0.349	-0.251873119663	0.002543788688859	no
4830	TCONS_00235623 	1286	117	0.5472	-0.445771418732	0.000293329983678	no
4831	TCONS_00235624 	631	153	0.727	-0.244083355728	0.002993334262876	no
4832	TCONS_00235625 	1039	129	0.9534	-0.139820317791	0.009076992156274	no
4833	TCONS_00235626 	1286	111	0.5192	-0.161419875901	0.001643393274824	no
4834	TCONS_00233784 	1628	279	0.5874	0.0553786541077	0.048889517508826	no
4835	TCONS_00235627 	641	369	0.6888	-0.191277210053	0.037506076718641	no
4836	TCONS_00235628 	1886	246	0.8155	-0.184502664182	0.014663192013838	no
4837	TCONS_00235629 	1369	111	0.7013	-0.136271212587	0.003414871210704	no
4838	TCONS_00235630 	1178	363	0.5478	-0.24623324732	0.015544827635049	no
4839	TCONS_00235631 	4593	162	1.017	-0.489005631528	0.001282639402258	no
4840	TCONS_00235632 	2694	198	1.0895	-0.0749221742411	0.039495560307995	no
4841	TCONS_00235633 	765	432	0.5289	-0.0854728483565	0.085079753593091	no
4842	TCONS_00235634 	779	111	0.9252	-0.215338709114	0.004240068101008	no
4843	TCONS_00235635 	1799	216	0.552	-0.0623204105283	0.010478317413233	no
4844	TCONS_00234208 	424	96	0.9681	-0.266051668106	0.0030196592229	no
4845	TCONS_00234209 	1735	240	0.4975	-0.111956857504	0.008297198597921	no
4846	TCONS_00235636 	1899	333	0.4625	-0.189866659653	0.011981470319247	no
4847	TCONS_00235637 	1010	210	0.7485	-0.0186033167686	0.025115266857641	no
4848	TCONS_00235638 	1050	237	0.5041	-0.138346123594	0.00719002037229	no
4849	TCONS_00235639 	991	132	1.016	-0.175925171816	0.009020101609272	no
4850	TCONS_00235640 	2637	396	0.7711	-0.134773606573	0.079977070063896	no
4851	TCONS_00235641 	3513	294	0.7385	-0.141239056746	0.023117969091176	no
4852	TCONS_00235642 	1239	204	0.9045	-0.217754534644	0.010329592249067	no
4853	TCONS_00235643 	1285	210	0.662	-0.251421790502	0.004133487419255	no
4854	TCONS_00235644 	602	96	0.8942	-0.463827914523	0.000643212043708	no
4855	TCONS_00224822 	1553	135	0.7856	-0.293291096637	0.002025854833164	no
4856	TCONS_00224823 	1230	135	0.7856	-0.293291096637	0.002065895350626	no
4857	TCONS_00235645 	1620	204	0.8713	-0.102010139526	0.01934836584295	no
4858	TCONS_00235646 	828	93	0.5783	-0.210897741125	0.001208538356267	no
4859	TCONS_00235647 	604	111	0.8919	-0.299583773053	0.002217506779076	no
4860	TCONS_00235648 	2696	237	0.7737	-0.0218167221151	0.031942985842284	no
4861	TCONS_00235649 	1708	309	0.5162	-0.142630105241	0.015073575868136	no
4862	TCONS_00235650 	493	81	0.8033	-0.0846929426551	0.005034799698069	no
4863	TCONS_00235651 	354	126	0.6613	0.146502111561	0.023867702995401	no
4864	TCONS_00235652 	6246	432	0.7657	-0.0537065772492	0.14750607707397	no
4865	TCONS_00225027 	1174	60	0.9479	-0.0807995837283	0.006214125033078	no
4866	TCONS_00235653 	2353	60	0.9402	-0.156383650693	0.00343767288591	no
4867	TCONS_00235654 	3947	45	1.0956	-0.300171645552	0.001676161946445	no
4868	TCONS_00235655 	896	432	0.8194	0.0248247093462	0.32251649270148	no
4869	TCONS_00235656 	2151	198	0.6626	-0.291609792044	0.002650723766446	no
4870	TCONS_00235657 	734	186	0.704	-0.151055435289	0.007275860783627	no
4871	TCONS_00235658 	1152	159	0.7335	-0.109693310676	0.007634547691575	no
4872	TCONS_00235659 	2908	306	0.4696	0.248339082292	0.13587500701582	no
4873	TCONS_00235660 	1186	291	0.6648	-0.228153725831	0.011654842628898	no
4874	TCONS_00235661 	721	123	0.8908	-0.536159818659	0.000524808106744	no
4875	TCONS_00235662 	2028	336	1.1351	0.109261973437	0.42568473949115	yes
4876	TCONS_00235663 	1950	189	0.8255	-0.286721414902	0.004188272546908	no
4877	TCONS_00235664 	1819	1059	0.8765	0.143646370829	0.99903707701986	yes
4878	TCONS_00235086 	900	156	0.4901	-0.278581084904	0.001152848783688	no
4879	TCONS_00235665 	1019	60	0.4904	-0.430062995348	0.000149401746311	no
4880	TCONS_00235666 	5154	228	0.6761	-0.0620806948704	0.014338213368346	no
4881	TCONS_00235281 	820	267	0.5883	0.207436833573	0.11486701295873	no
4882	TCONS_00235282 	7108	414	0.5818	-0.14191651902	0.040642360810702	no
4883	TCONS_00248506 	1392	195	0.7006	-0.00609051816984	0.019606410442796	no
4884	TCONS_00248507 	1230	231	0.65	-0.020012812809	0.022666400750282	no
4885	TCONS_00248508 	1108	216	0.5091	-0.0727027125759	0.008930649304514	no
4886	TCONS_00248509 	1262	231	0.6909	0.0387250975968	0.037342432071305	no
4887	TCONS_00248510 	2264	222	0.8194	0.0664194514804	0.056193435961897	no
4888	TCONS_00248511 	1344	600	0.7529	0.221979163114	0.89470170086674	yes
4889	TCONS_00248512 	1065	114	0.4733	-0.228799759999	0.000955250435849	no
4890	TCONS_00248513 	1773	204	0.9342	-0.0556475800887	0.031335579323591	no
4891	TCONS_00248514 	1604	171	0.7823	-0.0230971507451	0.017292505347465	no
4892	TCONS_00248515 	727	150	0.8953	0.077023924614	0.039250527424092	no
4893	TCONS_00248516 	532	51	0.9661	-0.0859164841984	0.006002126331895	no
4894	TCONS_00248517 	916	360	0.5063	-0.12802530963	0.028893586439407	no
4895	TCONS_00248518 	1443	204	0.4784	-0.0860438663671	0.006407114191546	no
4896	TCONS_00248519 	985	291	0.6715	-0.0678549195955	0.033938084631235	no
4897	TCONS_00248520 	1043	177	0.7553	-0.350912381686	0.002044978421035	no
4898	TCONS_00248523 	1557	333	0.783	0.110178493575	0.19725399977208	no
4899	TCONS_00242813 	989	126	0.8056	-0.407997372768	0.000950758941413	no
4900	TCONS_00242814 	649	126	0.8056	-0.407997372768	0.000970571450729	no
4901	TCONS_00242812 	697	126	0.8056	-0.407997372768	0.000967749581787	no
4902	TCONS_00248524 	739	96	1.0114	-0.230547534418	0.004285374838573	no
4903	TCONS_00248525 	2640	213	1.072	-0.054723891133	0.049857537372157	no
4904	TCONS_00248526 	939	150	0.68	-0.022966087819	0.010485072199817	no
4905	TCONS_00248527 	739	102	0.5603	-0.210135077089	0.001271932813752	no
4906	TCONS_00248528 	1906	435	0.761	0.0298029224052	0.28460283974606	no
4907	TCONS_00248529 	1004	195	0.6648	-0.278654139044	0.00301658754987	no
4908	TCONS_00248530 	1146	165	1.0283	-0.110176754001	0.020250493663786	no
4909	TCONS_00248531 	861	180	0.6705	0.070783247191	0.025855180337223	no
4910	TCONS_00248532 	3247	222	0.5049	-0.308507321353	0.001753500417575	no
4911	TCONS_00248533 	2263	252	0.8407	0.057574429358	0.076690607283686	no
4912	TCONS_00248534 	1825	177	0.6432	-0.239178654913	0.002865052296775	no
4913	TCONS_00248535 	803	108	0.7266	-0.423352819679	0.000558212044787	no
4914	TCONS_00248536 	667	201	0.7039	-0.243592433532	0.00467457178218	no
4915	TCONS_00248537 	2332	195	0.6967	-0.572553317699	0.000443013136303	no
4916	TCONS_00236732 	1949	249	0.7908	-0.0992540931005	0.024273662748167	no
4917	TCONS_00248538 	1027	252	0.7032	-0.0676610592446	0.024794743555227	no
4918	TCONS_00248539 	1781	198	0.471	-0.409886289196	0.000681375815493	no
4919	TCONS_00248540 	1347	207	0.6398	-0.354488530792	0.001886892036366	no
4920	TCONS_00248541 	1389	279	0.5103	-0.111110602355	0.013452629815697	no
4921	TCONS_00248542 	860	228	0.4479	-0.101267135688	0.007065930537847	no
4922	TCONS_00248543 	1649	132	1.0849	-0.183842030507	0.010201348656844	no
4923	TCONS_00248544 	2370	159	0.8686	-0.263239758412	0.003947695749058	no
4924	TCONS_00248545 	1181	180	0.4706	-0.289908970393	0.001282056566935	no
4925	TCONS_00248546 	1061	147	0.6235	-0.13460880685	0.004063088092125	no
4926	TCONS_00248547 	776	210	0.4062	-0.33958675653	0.00106959825163	no
4927	TCONS_00248548 	1014	93	0.7548	-0.143447272276	0.003241296790714	no
4928	TCONS_00248549 	934	447	0.6393	-0.355211852888	0.025150623326041	no
4929	TCONS_00248550 	907	120	1.1836	-0.172756654439	0.013702666383224	no
4930	TCONS_00248551 	1193	171	0.7227	-0.165202759517	0.005820171924074	no
4931	TCONS_00248552 	1350	183	0.5741	-0.319054676552	0.001496581189111	no
4932	TCONS_00248553 	1245	174	0.7259	-0.229008541512	0.003979820724871	no
4933	TCONS_00248554 	3081	171	0.9172	-0.104711611018	0.014136949565197	no
4934	TCONS_00248555 	2622	243	0.6372	-0.132668595055	0.010957151685946	no
4935	TCONS_00248556 	1201	234	0.6531	-0.276410712539	0.004439066026261	no
4936	TCONS_00248557 	3817	201	1.0368	-0.167870893337	0.017875409299705	no
4937	TCONS_00248558 	1000	195	0.7779	-0.179869278735	0.008221164296063	no
4938	TCONS_00248559 	2948	243	1.0423	0.0926607924893	0.14653889217043	no
4939	TCONS_00248560 	996	117	0.9068	-0.361811546196	0.001606444908755	no
4940	TCONS_00248561 	1498	327	0.7814	-0.065811822471	0.067117905337259	no
4941	TCONS_00248562 	3502	237	0.3668	-0.192260740691	0.002831577731399	no
4942	TCONS_00248563 	1767	162	0.8634	-0.236644175846	0.004955144138762	no
4943	TCONS_00248564 	2613	297	0.6289	-0.116726271519	0.021058090101836	no
4944	TCONS_00248565 	4041	315	0.8088	-0.316007262273	0.011186605783281	no
4945	TCONS_00248566 	2032	171	0.7801	-0.202645730667	0.005176694581255	no
4946	TCONS_00248567 	3654	198	0.5625	-0.283526772621	0.00186492094822	no
4947	TCONS_00248568 	2387	228	0.7156	-0.120409428859	0.013081580518763	no
4948	TCONS_00248569 	1134	171	0.5479	-0.261962004177	0.001787644779263	no
4949	TCONS_00248570 	1845	123	0.9415	-0.297628682304	0.002770331656577	no
4950	TCONS_00248571 	920	177	0.6538	-0.209274558079	0.003808878707582	no
4951	TCONS_00248572 	1189	270	0.7394	-0.0840396130947	0.029839103443081	no
4952	TCONS_00248573 	1487	261	0.5654	-0.208256394275	0.006937335052617	no
4953	TCONS_00248574 	1520	297	0.8369	-0.258047378441	0.017084333683259	no
4954	TCONS_00248575 	2169	327	0.5298	-0.179483575378	0.014577415497447	no
4955	TCONS_00248576 	831	156	0.7963	-0.129717811442	0.008040043021201	no
4956	TCONS_00248577 	776	141	0.4976	0.016413474387	0.007049242643655	no
4957	TCONS_00248578 	3131	261	0.9548	-0.105862446843	0.04053653900039	no
4958	TCONS_00248579 	1156	234	0.8707	-0.0873646562288	0.029936751714895	no
4959	TCONS_00248580 	533	243	0.5641	-0.244018854396	0.004769346127506	no
4960	TCONS_00248581 	1169	87	0.6884	-0.144629874146	0.002425593728546	no
4961	TCONS_00248582 	3923	369	0.5489	-0.20398311195	0.018564736244685	no
4962	TCONS_00248583 	4154	189	0.4928	-0.257074626257	0.001570672444043	no
4963	TCONS_00248584 	1328	111	0.6078	-0.00388305095582	0.006099733282484	no
